class,cap-shape,cap-color,gill-color,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,x,n,b,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,l
e,x,g,w,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,l
e,b,n,n,p,o,o,p,o,c,l
p,x,n,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,k,n,w,p,w,n,n,w,c,d
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,p
e,k,w,g,p,w,t,p,w,s,g
p,f,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,d
e,k,g,w,p,w,t,p,w,n,g
p,x,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
e,x,n,n,p,o,o,p,y,v,l
p,k,n,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,p
e,x,c,w,p,w,t,p,w,y,p
e,b,n,n,p,n,o,p,y,c,l
e,k,g,w,p,w,t,p,w,n,g
e,x,g,g,p,w,t,p,w,s,g
p,x,n,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,p
e,x,n,o,p,n,o,p,o,c,l
p,k,e,b,p,w,o,e,w,v,d
p,b,y,y,p,y,o,e,w,c,l
p,x,e,b,p,w,o,e,w,v,d
e,b,g,g,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,d
e,k,g,w,p,w,t,p,w,s,g
p,k,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
e,b,g,p,p,w,t,p,w,n,g
p,f,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
e,f,n,o,p,n,o,p,n,c,l
e,x,p,w,p,w,t,p,w,y,p
p,f,n,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,l
e,b,w,w,p,w,t,p,w,n,g
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,d
e,x,w,p,p,w,t,p,w,s,g
e,b,w,p,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,l
e,f,n,w,p,w,t,p,w,v,p
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,l
p,f,e,w,p,w,n,n,w,c,d
p,x,e,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
e,x,w,w,p,w,t,p,w,s,g
p,k,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,l
e,k,w,g,p,w,t,p,w,s,g
p,k,n,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,d
e,b,n,w,p,w,t,p,w,y,d
p,f,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
e,x,n,w,p,w,t,p,w,y,d
p,f,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,p
e,k,w,w,p,w,t,p,w,s,g
p,f,e,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,d
e,b,n,w,p,w,t,p,w,y,p
p,k,e,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
e,b,n,n,p,n,o,p,n,c,l
e,k,g,p,p,w,t,p,w,n,g
p,k,e,y,p,w,n,n,w,c,d
p,k,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,d
e,k,n,y,p,o,o,p,o,c,l
p,f,e,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,d
e,k,w,p,p,w,t,p,w,s,g
e,x,g,w,p,w,t,p,w,s,g
e,k,n,y,p,o,o,p,o,v,l
p,k,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,p
e,x,w,w,p,w,t,p,w,s,g
e,k,w,g,p,w,t,p,w,n,g
e,k,w,p,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,p
e,k,g,w,p,w,t,p,w,s,g
e,x,w,g,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,d
e,b,w,g,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,d
e,k,g,p,p,w,t,p,w,s,g
e,x,w,w,p,w,t,p,w,n,g
p,f,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,d
e,x,w,g,p,w,t,p,w,s,g
e,k,w,g,p,w,t,p,w,n,g
p,f,e,b,p,w,o,e,w,v,d
e,f,g,w,p,w,t,p,w,v,p
p,k,e,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,p
e,k,n,y,p,n,o,p,b,c,l
e,x,n,n,p,o,o,p,n,c,l
p,k,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,l
e,k,w,g,p,w,t,p,w,n,g
e,k,n,o,p,n,o,p,n,c,l
p,k,c,w,p,w,n,n,w,c,d
e,x,g,g,p,w,t,p,w,s,g
e,x,n,n,p,o,o,p,o,v,l
e,x,n,y,p,o,o,p,b,v,l
p,k,e,b,p,w,o,e,w,v,p
e,k,w,p,p,w,t,p,w,n,g
e,x,g,g,p,w,t,p,w,s,g
e,f,n,o,p,o,o,p,n,v,l
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,p
e,k,g,p,p,w,t,p,w,n,g
p,f,e,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
e,k,g,w,p,w,t,p,w,s,g
e,b,n,y,p,n,o,p,y,c,l
p,k,n,b,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,p
e,b,n,o,p,n,o,p,o,v,l
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
e,x,p,w,p,w,t,p,w,y,p
p,f,e,b,p,w,o,e,w,v,d
p,x,n,w,p,w,n,n,w,c,d
p,k,n,b,p,w,o,e,w,v,l
e,k,g,g,p,w,t,p,w,s,g
p,k,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,d
e,f,c,w,p,w,t,p,w,y,p
p,f,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,p
e,f,n,y,p,n,o,p,n,c,l
p,f,e,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,l
e,b,g,w,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
e,k,g,g,p,w,t,p,w,n,g
e,f,n,n,p,n,o,p,n,v,l
p,f,n,w,p,w,n,n,w,c,d
p,k,e,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
e,x,g,g,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,p
p,x,c,y,p,w,n,n,w,c,d
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
e,b,w,p,p,w,t,p,w,s,g
p,k,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,d
e,b,w,w,p,w,t,p,w,n,g
p,k,n,w,p,w,n,n,w,c,d
p,f,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,l
e,x,g,w,p,w,t,p,w,v,p
p,f,n,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,p
e,k,w,w,p,w,t,p,w,n,g
p,x,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,d
e,k,w,w,p,w,t,p,w,n,g
p,f,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
e,f,n,n,p,n,o,p,y,v,l
p,f,n,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,l
e,b,n,o,p,o,o,p,b,v,l
e,k,g,p,p,w,t,p,w,s,g
e,x,n,n,p,o,o,p,n,v,l
e,x,g,p,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,p
e,b,w,p,p,w,t,p,w,n,g
p,f,n,b,p,w,o,e,w,v,d
e,b,g,p,p,w,t,p,w,n,g
p,x,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,l
p,f,c,w,p,w,n,n,w,c,d
p,f,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,d
e,k,g,w,p,w,t,p,w,s,g
p,x,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,p
e,b,g,g,p,w,t,p,w,n,g
p,x,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
e,b,g,w,p,w,t,p,w,s,g
p,x,n,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,d
p,f,n,y,p,w,n,n,w,c,d
e,b,g,g,p,w,t,p,w,s,g
p,f,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
e,k,g,p,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,l
e,b,n,y,p,o,o,p,y,c,l
p,k,n,b,p,w,o,e,w,v,l
p,f,n,b,p,w,o,e,w,v,l
e,x,n,n,p,n,o,p,b,c,l
p,k,n,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,p
e,f,c,w,p,w,t,p,w,y,p
e,f,n,n,p,n,o,p,n,c,l
e,b,w,g,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,p
e,b,g,w,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,d
e,x,n,o,p,o,o,p,y,c,l
p,x,e,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,d
p,f,e,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
e,k,n,w,p,w,t,p,w,y,d
p,f,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,p
p,f,n,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,d
e,k,g,w,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,d
e,b,w,p,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,l
e,x,g,p,p,w,t,p,w,n,g
e,k,n,y,p,o,o,p,y,c,l
p,k,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
e,k,g,g,p,w,t,p,w,n,g
p,x,n,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,l
e,x,w,g,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,p
e,k,g,g,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
e,x,g,w,p,w,t,p,w,n,g
e,f,n,y,p,o,o,p,y,v,l
e,k,g,g,p,w,t,p,w,n,g
p,x,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,p
e,x,g,p,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,p
e,f,n,n,p,o,o,p,y,v,l
e,k,w,w,p,w,t,p,w,n,g
p,f,e,y,p,w,n,n,w,c,d
e,b,g,g,p,w,t,p,w,s,g
p,f,n,b,p,w,o,e,w,v,p
e,b,n,o,p,n,o,p,b,c,l
e,b,g,w,p,w,t,p,w,n,g
e,k,n,n,p,o,o,p,y,c,l
e,b,g,p,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,p
e,f,n,n,p,n,o,p,o,c,l
p,k,e,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,l
e,b,n,y,p,o,o,p,y,v,l
e,k,g,w,p,w,t,p,w,s,g
e,b,n,o,p,o,o,p,o,c,l
p,k,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
e,f,n,n,p,o,o,p,n,c,l
p,k,e,b,p,w,o,e,w,v,d
e,x,n,o,p,o,o,p,o,v,l
p,k,n,b,p,w,o,e,w,v,d
e,k,w,p,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
e,k,g,g,p,w,t,p,w,s,g
p,f,n,b,p,w,o,e,w,v,p
e,x,g,w,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,d
e,x,w,p,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,l
p,f,n,w,p,w,n,n,w,c,d
e,b,g,w,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,l
e,k,g,g,p,w,t,p,w,n,g
e,k,w,p,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,d
e,k,g,g,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,l
e,k,w,w,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,l
e,b,w,w,p,w,t,p,w,s,g
p,k,n,b,p,w,o,e,w,v,d
e,x,w,w,p,w,t,p,w,n,g
e,b,n,n,p,o,o,p,n,v,l
p,k,n,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,p
e,x,w,w,p,w,t,p,w,n,g
p,x,e,y,p,w,n,n,w,c,d
p,k,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
e,k,n,o,p,n,o,p,b,c,l
p,k,n,b,p,w,o,e,w,v,l
e,f,n,w,p,w,t,p,w,y,d
e,k,g,w,p,w,t,p,w,n,g
p,f,e,b,p,w,o,e,w,v,l
p,k,y,y,p,y,o,e,w,c,l
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,l
e,b,n,o,p,n,o,p,n,c,l
e,x,g,w,p,w,t,p,w,y,p
e,k,g,p,p,w,t,p,w,n,g
p,f,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
e,b,w,w,p,w,t,p,w,n,g
e,f,n,n,p,o,o,p,o,c,l
p,k,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
e,x,w,g,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,l
e,x,w,g,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,p
e,x,g,p,p,w,t,p,w,n,g
e,x,w,g,p,w,t,p,w,n,g
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,d
e,b,w,p,p,w,t,p,w,n,g
p,f,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,l
p,x,n,y,p,w,n,n,w,c,d
p,k,n,b,p,w,o,e,w,v,l
e,f,n,o,p,n,o,p,y,c,l
p,x,e,b,p,w,o,e,w,v,d
e,f,n,y,p,n,o,p,y,v,l
e,b,w,g,p,w,t,p,w,n,g
e,b,g,p,p,w,t,p,w,n,g
p,k,e,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,d
e,b,w,g,p,w,t,p,w,s,g
e,k,g,p,p,w,t,p,w,n,g
p,f,e,w,p,w,n,n,w,c,d
p,k,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,p
p,f,e,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,p
p,k,c,y,p,w,n,n,w,c,d
p,k,n,b,p,w,o,e,w,v,d
e,k,w,g,p,w,t,p,w,n,g
p,f,n,b,p,w,o,e,w,v,l
e,b,g,p,p,w,t,p,w,s,g
p,f,e,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,l
e,k,g,p,p,w,t,p,w,s,g
e,x,g,p,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,l
e,k,n,n,p,n,o,p,y,c,l
e,f,p,w,p,w,t,p,w,y,p
e,b,w,g,p,w,t,p,w,n,g
p,f,n,b,p,w,o,e,w,v,l
p,f,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
e,k,g,p,p,w,t,p,w,n,g
e,x,w,p,p,w,t,p,w,s,g
e,x,c,w,p,w,t,p,w,y,p
e,k,g,w,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
e,k,n,o,p,o,o,p,o,c,l
p,f,y,w,p,y,o,e,w,c,l
p,x,c,w,p,w,n,n,w,c,d
p,x,n,b,p,w,o,e,w,v,d
e,x,p,w,p,w,t,p,w,v,p
p,k,n,b,p,w,o,e,w,v,p
e,k,g,g,p,w,t,p,w,n,g
e,b,g,p,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,p
e,x,n,o,p,n,o,p,b,v,l
e,b,n,o,p,n,o,p,b,v,l
e,f,n,w,p,w,t,p,w,y,p
e,k,g,g,p,w,t,p,w,s,g
p,f,n,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,d
p,f,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,d
p,k,n,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,p
e,b,w,w,p,w,t,p,w,n,g
p,k,n,y,p,w,n,n,w,c,d
p,k,e,b,p,w,o,e,w,v,d
e,k,n,o,p,o,o,p,y,v,l
p,k,e,b,p,w,o,e,w,v,p
e,b,w,w,p,w,t,p,w,s,g
e,x,g,p,p,w,t,p,w,s,g
p,k,n,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,p
p,k,n,b,p,w,o,e,w,v,d
p,k,e,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
p,k,n,b,p,w,o,e,w,v,p
e,b,g,p,p,w,t,p,w,s,g
p,k,e,b,p,w,o,e,w,v,p
e,b,w,g,p,w,t,p,w,s,g
p,c,y,y,p,y,o,e,w,c,l
p,x,n,b,p,w,o,e,w,v,p
p,k,e,b,p,w,o,e,w,v,l
e,x,g,g,p,w,t,p,w,s,g
e,b,n,n,p,n,o,p,y,v,l
p,k,e,b,p,w,o,e,w,v,l
e,b,n,o,p,o,o,p,n,c,l
p,k,e,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,l
p,k,e,b,p,w,o,e,w,v,p
e,b,g,p,p,w,t,p,w,s,g
