,Dominant Topic,Keywords,Number of Documents,(Doc) Percentage
10944,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10945,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10946,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10947,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10948,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10949,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10950,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10951,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10952,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10953,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10954,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10955,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10956,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
10957,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10958,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10959,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10960,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10961,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10962,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10963,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10964,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10965,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
10966,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10967,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10968,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10969,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10970,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10971,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10972,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10973,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
10974,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10975,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10976,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10977,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10978,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
10979,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10980,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
10981,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10982,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10983,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10984,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10985,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10986,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10987,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10988,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10989,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10990,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10991,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10992,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10993,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10994,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10995,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10996,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10997,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10998,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10999,6.0,"team, game, play, player, line, season, point, goal, win, year",,
11000,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
11001,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
11002,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
11003,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
11004,9.0,"make, work, government, money, year, pay, job, support, people, time",,
11005,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
11006,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
11007,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
11008,23.0,"time, find, point, problem, book, give, work, call, line, read",,
11009,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
11010,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
11011,6.0,"team, game, play, player, line, season, point, goal, win, year",,
11012,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
11013,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
11014,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
11015,5.0,"high, large, number, low, rate, level, small, report, difference, water",,
11016,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
11017,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
11018,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
11019,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
11020,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
11021,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
11022,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
11023,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
11024,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
11025,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
11026,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
11027,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
11028,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
11029,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
11030,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
11031,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
11032,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
11033,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
11034,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
11035,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
11036,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
11037,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
11038,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
11039,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
11040,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
11041,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
11042,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
11043,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
11044,6.0,"team, game, play, player, line, season, point, goal, win, year",,
11045,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
11046,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
11047,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
11048,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
11049,6.0,"team, game, play, player, line, season, point, goal, win, year",,
11050,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
11051,6.0,"team, game, play, player, line, season, point, goal, win, year",,
11052,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
11053,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
11054,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
11055,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
11056,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
11057,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
11058,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
11059,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
11060,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
11061,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
11062,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
11063,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
11064,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
11065,9.0,"make, work, government, money, year, pay, job, support, people, time",,
11066,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
